street,house,repressed,longitude,latitude,distance from Kremlin
Спасская Б. ул.,д.29,1,37.643659,55.776391,3.18077668597
Спасская Б. ул.,д.35,1,37.646561,55.776725,3.31013567094
Спасская Б. ул.,д.41,1,37.646983,55.776755,3.32767956446
Спасская Б. ул.,д.101,1,,,
Спасский 1-й туп.,д.5,1,,,
Спиридоновка  ул.,д.8а,1,37.595887,55.759066,1.54027694705
Спиридоновка  ул.,д.9,2,37.593740,55.759780,1.69631401491
Спиридоновка  ул.,д.10,3,37.594971,55.759623,1.62132133936
Спиридоновка  ул.,д.11,2,37.593399,55.760104,1.73313889932
Спиридоновка  ул.,д.12,3,37.594387,55.759866,1.66659603568
Спиридоновка  ул.,д.16,1,37.593929,55.760398,1.72236554666
Спиридоновка  ул.,д.17,4,37.591144,55.761274,1.92163615782
Спиридоновка  ул.,д.18,9,37.593462,55.760879,1.77612791219
Спиридоновка  ул.,д.18а,15,37.593462,55.760879,1.77612791219
Спиридоновка  ул.,д.19,2,37.590524,55.761740,1.98228790333
Спиридоновка  ул.,д.20,3,37.592896,55.761229,1.82723075719
Спиридоновка  ул.,д.21,1,37.590183,55.762100,2.02212790718
Спиридоновка  ул.,д.22,5,37.593381,55.761654,1.82948136658
Спиридоновка  ул.,д.23,2,37.590183,55.762100,2.02212790718
Спиридоновка  ул.,д.24,6,37.592330,55.761685,1.88511737051
Спиридоновка  ул.,д.25,1,37.589060,55.762718,2.11878148833
Спиридоновка  ул.,д.26,9,37.591791,55.762115,1.94019572407
Спиридоновка  ул.,д.27,1,37.588395,55.762718,2.1533240258
Спиридоновка  ул.,д.34,2,37.590003,55.762611,2.06342558432
Спиридоновка  ул.,д.38,1,37.589383,55.763022,2.12142215923
Спиридоновка  ул.,д.40,2,37.588620,55.763280,2.17696463201
Спиридоньевский  пер.,д.5,1,37.593156,55.762044,1.86649643797
Спиридоньевский  пер.,д.7,2,37.593677,55.762196,1.8507612417
Спиридоньевский  пер.,д.9,5,37.593902,55.762470,1.85855908834
Спиридоньевский  пер.,д.10а,1,37.595680,55.762622,1.78429188321
Спиридоньевский  пер.,д.12,3,37.596363,55.762910,1.77418640663
Спиридоньевский  пер.,д.17,3,37.595600,55.762910,1.8093415148
Спиридоньевский  пер.,д.20,1,37.596363,55.762910,1.77418640663
Срединный  пер.,д.29,1,,,
Средний  пер.,д.10,1,37.579412,55.770031,3.09294851405
Сретенка  ул.,д.1,2,37.630697,55.766592,1.83206351817
Сретенка  ул.,д.11,2,37.631523,55.768319,2.02654485529
Сретенка  ул.,д.26,7,37.632484,55.769676,2.18844425079
Сретенский  б-р,д.1,1,37.631838,55.767068,1.91252084942
Сретенский  б-р,д.5,3,37.633625,55.766871,1.95038053939
Сретенский  б-р,д.6,18,37.635179,55.765828,1.909195267
Сретенский  б-р,д.9,2,37.635116,55.766830,1.99772342719
Сретенский  туп.,д.3,1,37.633392,55.771373,2.38307284837
Сретенский  туп.,д.4,3,37.633410,55.771120,2.35817469196
Стандартная  ул.,д.14,1,37.577094,55.883106,14.7896923773
Старая  пл.,д.5,3,37.630221,55.755434,0.906834881682
Старая  пл.,д.10,3,37.631963,55.753585,0.94834741828
Староваганьковский  пер.,д.16,1,37.607556,55.750570,0.616442738036
Староваганьковский  пер.,д.19,1,37.606882,55.751361,0.641544833655
Старое  ш.,д.4,1,,,
Старое  ш.,д.5,1,,,
Старокирочный  пер.,д.4,3,37.681946,55.767955,4.42941003779
Старокирочный  пер.,д.14,1,37.683167,55.767706,4.48869165893
Старокирочный  туп.,д.16,1,37.683167,55.767706,4.48869165893
Староконюшенный  пер.,д.4,1,37.595510,55.744054,1.61335745726
Староконюшенный  пер.,д.5,1,37.594953,55.745073,1.58446853999
Староконюшенный  пер.,д.8,1,37.595573,55.745245,1.54126326472
Староконюшенный  пер.,д.9,1,37.594953,55.745073,1.58446853999
Староконюшенный  пер.,д.10,3,37.595627,55.744860,1.55969815572
Староконюшенный  пер.,д.12,1,37.595627,55.745823,1.50792449594
Староконюшенный  пер.,д.15,2,37.594135,55.745899,1.58795226273
Староконюшенный  пер.,д.19,18,37.595052,55.745919,1.53529544011
Староконюшенный  пер.,д.20,1,37.595294,55.747302,1.45977138158
Староконюшенный  пер.,д.23,2,37.594935,55.746765,1.5029192658
Староконюшенный  пер.,д.24,1,37.595177,55.748118,1.43671672428
Староконюшенный  пер.,д.25,1,37.594135,55.747262,1.52923255723
Староконюшенный  пер.,д.26,1,37.595177,55.748118,1.43671672428
Староконюшенный  пер.,д.28,3,37.595195,55.748625,1.41966210201
Староконюшенный  пер.,д.32,1,37.595330,55.749572,1.38714782597
Староконюшенный  пер.,д.33,2,37.594288,55.748417,1.48054427161
Староконюшенный  пер.,д.35,1,37.594522,55.748726,1.457459925
Староконюшенный  пер.,д.36,1,37.594773,55.749810,1.41653807727
Староконюшенный  пер.,д.37,1,37.594396,55.748924,1.45976147433
Староконюшенный  пер.,д.39,4,37.594405,55.749142,1.45370258447
Староконюшенный  пер.,д.41,2,37.594396,55.749446,1.44721230922
Старомонетный  пер.,д.22,2,37.618902,55.739291,1.41882288147
Старомонетный  пер.,д.33,2,37.621291,55.737542,1.63021679024
Старообрядческая  ул.,д.1,1,,,
Старообрядческая  ул.,д.14,2,37.698600,55.746345,5.14112594065
Старообрядческая  ул.,д.23,1,37.701412,55.745889,5.322101926
Старообрядческая  ул.,д.24,1,37.699499,55.743639,5.24212478706
Старообрядческая  ул.,д.25,1,37.700801,55.740015,5.40761273032
Старопанский  пер.,д.1,1,37.624948,55.755778,0.647081939242
Старопанский  пер.,д.3,1,37.625675,55.756168,0.709836992518
Старопетровский  пр.,д.1,1,37.500809,55.823156,10.7433814634
Старопетровский  пр.,д.3а,3,37.500809,55.823156,10.7433814634
Старопетровский  пр.,д.4,6,37.501214,55.822706,10.6894426369
Старопетровский  пр.,д.103,1,,,
Старопетровский  пр.,д.105,1,,,
Старопетровский  пр.,д.106,1,,,
Старопименовский  пер.,д.4,6,37.601070,55.768628,2.10163111088
Старопименовский  пер.,д.7,1,37.600370,55.769246,2.18291727654
Старопименовский  пер.,д.7б,2,37.600370,55.769246,2.18291727654
Старопименовский  пер.,д.11,2,37.602301,55.769995,2.20305834766
Старопименовский  пер.,д.12,1,37.602939,55.769611,2.14763596712
Старопименовский  пер.,д.13,4,37.604044,55.770228,2.18360921137
Старопименовский  пер.,д.14,5,37.603397,55.769702,2.14527616464
Старопименовский  пер.,д.16,9,37.603945,55.769742,2.1359430713
Старосадский  пер.,д.4,3,37.639132,55.757151,1.49427923236
Старосадский  пер.,д.8,1,37.639132,55.756108,1.4538740212
Старосадский  пер.,д.9,1,37.639895,55.755545,1.48146570908
Старосадский  пер.,д.10,1,37.638647,55.755555,1.40663660227
Старосадский  пер.,д.21,1,37.640174,55.755905,1.5092978928
Старослободская  ул.,д.3,3,37.670384,55.790737,5.44654044407
Старослободская  ул.,д.10,2,37.670348,55.789097,5.30216006214
Старослободский  пер.,д.2,1,37.666593,55.790428,5.27683173071
Столешников  пер.,д.5,1,37.613961,55.762865,1.22269560132
Столешников  пер.,д.6,3,37.612641,55.762120,1.15792651555
Столешников  пер.,д.7,4,37.614410,55.763012,1.23473769513
Столешников  пер.,д.8,2,37.613251,55.762308,1.1698477939
Столешников  пер.,д.9,2,37.615111,55.763169,1.24696803764
Столешников  пер.,д.11,2,37.615830,55.763366,1.26521800518
Столешников  пер.,д.13,1,37.616638,55.763614,1.29069887038
Столешников  пер.,д.14,7,37.614859,55.762738,1.20099731001
Столешников  пер.,д.18,3,37.615515,55.762951,1.2205738693
Столовый  пер.,д.1,1,37.594270,55.756437,1.50920681791
Столовый  пер.,д.2,1,37.595968,55.756417,1.40842043152
Столовый  пер.,д.4,1,37.595968,55.756417,1.40842043152
Столовый  пер.,д.5,1,37.594270,55.756437,1.50920681791
Столовый  пер.,д.6,3,37.595707,55.756645,1.43266486403
Столярный  пер.,д.6,1,37.570941,55.763802,3.17008642003
Столярный  пер.,д.15,1,37.566144,55.763250,3.42271376253
Столярный  пер.,д.25,1,,,
Страстной  б-р,д.2,2,37.609604,55.765574,1.57901696459
Страстной  б-р,д.4,6,37.607924,55.765357,1.59069924564
Страстной  б-р,д.6,5,37.608634,55.765726,1.61398322089
Страстной  б-р,д.7,5,37.608230,55.767195,1.77685660274
Страстной  б-р,д.8,2,37.609209,55.765974,1.62884762166
Страстной  б-р,д.9,2,37.608607,55.767509,1.80300313125
Страстной  б-р,д.10,2,37.610970,55.766714,1.67905720223
Страстной  б-р,д.12,4,37.611410,55.766805,1.68290645247
Страстной  б-р,д.13а,14,37.608652,55.768122,1.86747097639
Стрелецкая  ул.,д.6,2,37.601636,55.795347,4.91468144798
Стрелецкая  ул.,д.22,2,37.608670,55.795914,4.91019231194
Стрелецкий 1-й пер.,д.22,1,,,
Стрелецкий 2-й пер.,д.16,1,,,
Стрелецкий 3-й пер.,д.17,1,,,
Стрельбищенский  пер.,д.16,1,37.539913,55.759780,4.90449401956
Стрельнинский  пер.,д.3,1,,,
Стрельнинский  пер.,д.9,1,,,
Стремянный  пер.,д.14,1,37.632359,55.728718,2.76103570054
Стремянный  пер.,д.33,1,37.628280,55.726745,2.89556051841
Стремянный  пер.,д.38,1,37.627202,55.727384,2.81068332875
Строевой 1-й пер.,д.3,1,,,
Строевой 2-й пер.,д.10,1,,,
Строевой 2-й пер.,д.17,1,,,
Стройка Нов. ул.,д.12в,1,,,
Стройка Нов. ул.,д.20,1,,,
Стройковская  ул.,д.7,1,37.675047,55.733482,4.17296998266
Стройковская  ул.,д.5,1,37.675047,55.733482,4.17296998266
Стромынка  ул.,д.3,1,37.683230,55.790823,5.97925232002
Стромынка  ул.,д.5,1,37.684353,55.791415,6.07535960967
Стромынка  ул.,д.14,1,37.692393,55.792827,6.54180251224
Стромынка  ул.,д.15,1,37.695627,55.794366,6.80615188677
Стромынка  ул.,д.23,9,37.698627,55.795393,7.02073796663
Стромынка  ул.,д.32,10,37.702544,55.793865,7.08806924084
Стромынский  пер.,д.7,8,37.695887,55.792483,6.67506301271
Строченовский Б. пер.,д.3,1,37.630876,55.729088,2.69124908915
Строченовский Б. пер.,д.4,1,37.629628,55.729904,2.5806198126
Строченовский Б. пер.,д.15,1,37.631353,55.728342,2.77939866538
Строченовский Б. пер.,д.20,1,37.630580,55.727263,2.87867520638
Студенецкий  пер.,д.4,2,37.556568,55.757506,3.83478145296
Студенецкий  пер.,д.7,1,37.555759,55.757622,3.88680927298
Студенческая  ул.,д.13,1,37.550109,55.742767,4.31487229659
Студенческая  ул.,д.15,11,37.551151,55.742706,4.25321118493
Студенческая  ул.,д.17,2,37.550944,55.742271,4.27778781614
Студенческая  ул.,д.26а,1,37.546192,55.742554,4.55875432067
Студенческая  ул.,д.29,7,37.545087,55.740360,4.68766472132
Студенческая  ул.,д.30,14,37.545006,55.741186,4.6679727022
Студенческая  ул.,д.32,6,37.543623,55.741531,4.74206559155
Студенческая  ул.,д.34,1,37.543291,55.740512,4.79124924435
Студенческая  ул.,д.36а,9,37.541871,55.740588,4.87474563564
Студенческая  ул.,д.36б,3,37.541871,55.740588,4.87474563564
Студенческая  ул.,д.52,1,37.538404,55.738733,5.14006892773
Суворовская  пл.,д.2,12,37.613898,55.782739,3.42277248473
Суворовская  ул.,д.1,1,37.708518,55.786510,6.88749355139
Суворовская  ул.,д.2,4,37.710629,55.788576,7.12595327521
Суворовская  ул.,д.13,1,37.708994,55.788252,7.02149033055
Суворовская  ул.,д.18,1,37.711401,55.792483,7.42056990922
Суворовская  ул.,д.22,1,37.711761,55.793278,7.49225239989
Суворовская  ул.,д.25,2,37.710180,55.790595,7.23364542561
Суворовская  ул.,д.27,1,37.710296,55.790899,7.25955472838
Суворовская  ул.,д.32,1,37.712021,55.793885,7.54653522492
Суворовский  пер.,д.2,1,37.711204,55.790286,7.26514610603
Суконная  ул.,д.25,1,,,
Суконная  ул.,д.26,1,,,
Сурикова  ул.,д.10,1,37.504465,55.802194,8.98495394841
Сурикова  ул.,д.14,1,37.503001,55.802406,9.07141706718
Сурикова  ул.,д.22,1,37.499138,55.802922,9.29737917519
Сусальный  пер.,д.5,1,37.660161,55.755236,2.72026223099
Сухаревский Б. пер.,д.1,1,37.625945,55.770639,2.14469907598
Сухаревский Б. пер.,д.5,1,37.626564,55.770664,2.15772308681
Сухаревский Б. пер.,д.6,1,37.626852,55.770436,2.13844944135
Сухаревский Б. пер.,д.13,2,37.628065,55.771206,2.24272427908
Сухаревский Б. пер.,д.15,1,37.628622,55.770780,2.20884420562
Сухаревский Б. пер.,д.16,1,37.628855,55.770497,2.18401202447
Сухаревский Б. пер.,д.19,1,37.629762,55.770806,2.23590179142
Сухаревский Б. пер.,д.21,1,37.630113,55.770846,2.24793852465
Сухаревский Б. пер.,д.24,1,37.631011,55.770608,2.24453135692
Сухаревский Б. пер.,д.26,1,37.631011,55.770608,2.24453135692
Сухаревский Б. пер.,д.28,2,37.632125,55.770507,2.26230800381
Сухаревский М. пер.,д.1,1,37.622612,55.770573,2.09314973077
Сухаревский М. пер.,д.9,1,37.624274,55.770623,2.11829854484
Сущевская  ул.,д.3,1,37.601636,55.780583,3.32071508746
Сущевская  ул.,д.6,2,37.602328,55.780735,3.32462420849
Сущевская  ул.,д.8,3,37.602328,55.780735,3.32462420849
Сущевская  ул.,д.17,1,37.601439,55.781737,3.44716456264
Сущевская  ул.,д.19,1,37.601430,55.781985,3.47377488485
Сущевская  ул.,д.28,1,37.601870,55.782937,3.56803673105
Сущевская  ул.,д.30,1,37.602067,55.783838,3.66151799696
Сущевская  ул.,д.33,2,37.600765,55.784602,3.76493456558
Сущевский Вал  ул.,д.3,1,37.590569,55.793445,4.89651773458
Сущевский Вал  ул.,д.6,1,37.597028,55.791825,4.60136194373
Сущевский Вал  ул.,д.14,9,37.601681,55.792083,4.55878038338
Сущевский Вал  ул.,д.15,1,37.591485,55.797022,5.25475157197
Сущевский Вал  ул.,д.15б,1,37.591485,55.797022,5.25475157197
Сущевский Вал  ул.,д.16,1,37.602445,55.792326,4.57540297031
Сущевский Вал  ул.,д.41,1,37.608194,55.793470,4.6435491244
Сущевский Вал  ул.,д.45,1,37.610305,55.793460,4.62851514077
Сущевский Вал  ул.,д.50,1,37.614446,55.792503,4.50571505777
Сущевский Вал  ул.,д.58,1,37.621687,55.791972,4.45306004081
Сущевский  туп.,д.13,2,37.603550,55.781823,3.42132635754
Съезжинский  пер.,д.5,1,37.672774,55.748174,3.51205404552
Съезжинский  пер.,д.6,1,37.673223,55.747632,3.54773533239
Сыромятническая В. ул.,д.4,4,37.659443,55.754289,2.6636878439
Сыромятническая В. ул.,д.7,1,37.661509,55.754603,2.79578512815
Сыромятническая Нижн. ул.,д.3,1,37.668381,55.754390,3.22179226317
Сыромятническая Нижн. ул.,д.315,1,,,
Сыромятнический  пр.,д.1,2,37.666863,55.753909,3.12307871742
Сыромятнический 1-й пер.,д.4,1,37.659488,55.755444,2.68171218413
Сыромятнический 1-й пер.,д.5,1,37.659874,55.755251,2.7026825625
Сыромятнический 1-й пер.,д.6,1,37.659874,55.755251,2.7026825625
Сыромятнический 3-й пер.,д.3,1,37.664509,55.752967,2.97056634168
Сыромятнический 4-й пер.,д.1,2,37.664527,55.755079,2.98925755307
Сыромятнический 4-й пер.,д.3,8,37.667366,55.755018,3.16509004647
Сытинский  пер.,д.1,2,37.601600,55.763878,1.63663385869
Сытинский  пер.,д.3,1,37.601600,55.763878,1.63663385869
Сытинский  пер.,д.5,2,37.601708,55.764131,1.65546896348
Сытинский  пер.,д.7,1,37.600720,55.764582,1.73231632993
Сытинский  пер.,д.10,1,37.602562,55.764131,1.62502998195
Сытинский  туп.,д.1,1,37.599714,55.763974,1.71732561219
Сытинский  туп.,д.6,2,37.600226,55.763908,1.69150513844
Таганская  пл.,д.1,1,37.654170,55.740421,2.65559665416
Таганская  ул.,д.2,1,37.657610,55.740735,2.83012500709
Таганская  ул.,д.7,4,37.659416,55.740963,2.9211334443
Таганская  ул.,д.8,1,37.657610,55.740735,2.83012500709
Таганская  ул.,д.13,1,37.660449,55.740771,2.9887857078
Таганская  ул.,д.14,1,37.660233,55.740152,3.00607534844
Таганская  ул.,д.21,1,37.663863,55.740127,3.21293887062
Таганская  ул.,д.23,1,37.664384,55.739939,3.25127004773
Таганская  ул.,д.24,8,37.661760,55.740036,3.09777301172
Таганская  ул.,д.28б,1,37.663485,55.739661,3.21320233386
Таганская  ул.,д.33,1,37.672738,55.739995,3.73150619282
Таганская  ул.,д.43,1,37.668210,55.740198,3.45973878258
Таганская  ул.,д.47,1,37.668210,55.740198,3.45973878258
Таганский  туп.,д.7,1,37.652714,55.744485,2.38252546218
Талалихина  ул.,д.1,3,37.678218,55.735114,4.26359864902
Таможенный  пер.,д.1,2,,,
Танковый  пр.,д.4,1,37.688225,55.755662,4.47106893248
Танковый  пр.,д.14,1,37.689707,55.755945,4.56632136737
Татарская Б. ул.,д.6,1,,,
Татарская Б. ул.,д.11,1,37.632520,55.741120,1.5495734012
Татарская Б. ул.,д.23,2,37.633760,55.739468,1.74238939126
Татарская Б. ул.,д.25,3,37.634793,55.739194,1.8058493195
Татарская Б. ул.,д.28,2,37.632628,55.739037,1.74036883876
Татарская Б. ул.,д.30,3,37.633769,55.738677,1.81388050696
Татарская М. ул.,д.5,1,37.633068,55.737770,1.87338890563
Татарская М. ул.,д.9,4,37.633068,55.737770,1.87338890563
Татарская М. ул.,д.9а,3,37.633068,55.737770,1.87338890563
Татарская М. ул.,д.16,1,37.632035,55.737801,1.83667526315
Татарский М. пер.,д.4,1,37.632978,55.738008,1.84803360526
Татарский М. пер.,д.12,1,37.632035,55.737801,1.83667526315
Татищева  ул.,д.13а,1,37.615946,55.714333,4.18996999833
Татищева  ул.,д.15,1,37.615857,55.713689,4.26166520155
Татищева  ул.,д.27,1,37.615857,55.712873,4.3523861909
Тверская  ул.,д.1,2,37.613332,55.756771,0.578845236772
Тверская  ул.,д.2,1,37.615785,55.757901,0.660068502199
Тверская  ул.,д.5,2,37.612093,55.757627,0.697989642166
Тверская  ул.,д.6,2,37.611724,55.759932,0.942342596313
Тверская  ул.,д.8,1,37.611149,55.762652,1.2400612706
Тверская  ул.,д.11,1,37.609532,55.760656,1.07092982034
Тверская  ул.,д.12,2,37.607673,55.764019,1.45912477413
Тверская  ул.,д.13,5,37.608984,55.761340,1.15431637307
Тверская  ул.,д.15,2,37.607359,55.762728,1.33780995701
Тверская  ул.,д.17,5,37.606514,55.763503,1.43861668572
Тверская  ул.,д.18,4,37.603954,55.766304,1.78883355209
Тверская  ул.,д.19,13,37.603568,55.765306,1.70284678418
Тверская  ул.,д.20,4,37.602265,55.766734,1.88116895865
Тверская  ул.,д.21,1,37.601582,55.766131,1.84518926638
Тверская  ул.,д.22,1,37.602229,55.767960,2.00198743038
Тверская  ул.,д.24,3,37.599741,55.768076,2.08977415309
Тверская  ул.,д.26,29,37.599902,55.768709,2.14519289621
Тверская  ул.,д.27,1,37.597423,55.768719,2.22782418723
Тверская  ул.,д.28,2,37.598456,55.768871,2.20716792269
Тверская  ул.,д.29,7,37.597495,55.768324,2.18880595902
Тверская  ул.,д.33,2,37.596642,55.769170,2.29664164569
Тверская  ул.,д.34,5,37.597522,55.769367,2.28493832668
Тверская  ул.,д.35,2,37.596642,55.769170,2.29664164569
Тверская  ул.,д.36,77,37.597522,55.769367,2.28493832668
Тверская  ул.,д.37,4,37.596642,55.769170,2.29664164569
Тверская  ул.,д.38,17,37.597522,55.769367,2.28493832668
Тверская  ул.,д.39,8,37.596642,55.769170,2.29664164569
Тверская  ул.,д.40,3,37.597522,55.769367,2.28493832668
Тверская  ул.,д.42,1,37.586095,55.776168,3.3122718699
Тверская  ул.,д.50,1,37.591108,55.775039,3.03240934994
Тверская  ул.,д.55,3,37.589814,55.775196,3.09106978755
Тверская  ул.,д.56,3,37.590758,55.775662,3.1026862804
Тверская  ул.,д.58,3,37.590120,55.775803,3.13725253199
Тверская  ул.,д.61,6,37.589814,55.775196,3.09106978755
Тверская  ул.,д.62,4,37.590120,55.775803,3.13725253199
Тверская  ул.,д.64,5,37.590120,55.775803,3.13725253199
Тверская  ул.,д.65,14,,,
Тверская  ул.,д.66,11,37.590120,55.775803,3.13725253199
Тверская  ул.,д.68,14,37.590120,55.775803,3.13725253199
Тверская  ул.,д.72,3,,,
Тверская  ул.,д.73,1,,,
Тверская  ул.,д.75,8,,,
Тверская  ул.,д.76,1,,,
Тверская  ул.,д.79,4,,,
Тверская  ул.,д.80,2,,,
Тверская  ул.,д.81,2,,,
Тверская  ул.,д.82,1,,,
Тверская  ул.,д.84,1,,,
Тверская  ул.,д.86,1,,,
Тверская  ул.,д.90,3,,,
Тверская  ул.,д.94,1,,,
Тверская  ул.,д.96,1,,,
Тверская  ул.,д.101,2,,,
Тверская  ул.,д.102,1,,,
Тверская  ул.,д.105,1,,,
Тверская  ул.,д.109,13,,,
Тверская  ул.,д.110,1,,,
Тверская  ул.,д.113,1,,,
Тверская  ул.,д.115,1,,,
Тверская  ул.,д.118,1,,,
Тверская  ул.,д.120,1,,,
Тверская  ул.,д.121,2,,,
Тверская  ул.,д.122,5,,,
Тверская  ул.,д.125,2,,,
Тверская  ул.,д.135,4,,,
Тверская  ул.,д.139,1,,,
Тверская  ул.,д.143,2,,,
Тверская-Ямская  ул.,д.4а,2,37.598312,55.772279,2.54109940058
Тверская-Ямская  ул.,д.7,1,37.597666,55.771864,2.51948349083
Тверская-Ямская  ул.,д.10,1,37.596534,55.773003,2.66457766496
Тверская-Ямская  ул.,д.22,1,37.594692,55.774067,2.82412195884
Тверская-Ямская  ул.,д.28,1,37.593920,55.774730,2.91208866572
Тверская-Ямская  ул.,д.40,1,37.586095,55.776168,3.3122718699
Тверская-Ямская 2-я ул.,д.10,2,37.595528,55.771292,2.53251825162
Тверская-Ямская 2-я ул.,д.16,3,37.595079,55.771864,2.60133075596
Тверская-Ямская 2-я ул.,д.18,2,37.594567,55.771834,2.61560033217
Тверская-Ямская 2-я ул.,д.20,1,37.594144,55.772082,2.65309310955
Тверская-Ямская 2-я ул.,д.22,1,37.594144,55.772082,2.65309310955
Тверская-Ямская 2-я ул.,д.26,1,37.593578,55.772396,2.70162783949
Тверская-Ямская 2-я ул.,д.28,1,37.593156,55.772649,2.73960111102
Тверская-Ямская 2-я ул.,д.37,1,37.590282,55.773910,2.95616309743
Тверская-Ямская 2-я ул.,д.38,7,37.591674,55.773520,2.87146344125
Тверская-Ямская 2-я ул.,д.40,1,37.590812,55.774229,2.96696332814
Тверская-Ямская 2-я ул.,д.50,1,37.589446,55.774943,3.0805022564
Тверская-Ямская 3-я ул.,д.5,1,37.596749,55.771246,2.48830988204
Тверская-Ямская 3-я ул.,д.12,21,37.596462,55.771899,2.55998832063
Тверская-Ямская 3-я ул.,д.21,3,37.594719,55.772441,2.66773036314
Тверская-Ямская 3-я ул.,д.29,1,37.593641,55.772988,2.75499124047
Тверская-Ямская 3-я ул.,д.42,1,37.592976,55.774234,2.89468241988
Тверская-Ямская 3-я ул.,д.47,2,37.589814,55.775196,3.09106978755
Тверская-Ямская 3-я ул.,д.50,1,37.591108,55.775039,3.03240934994
Тверская-Ямская 3-я ул.,д.52,1,37.590919,55.775186,3.05254414557
Тверская-Ямская 3-я ул.,д.56,1,37.590758,55.775662,3.1026862804
Тверская-Ямская 4-я ул.,д.2,2,37.598393,55.771899,2.50132820757
Тверская-Ямская 4-я ул.,д.4,1,37.598312,55.772279,2.54109940058
Тверская-Ямская 4-я ул.,д.5,1,37.597926,55.771732,2.49879595569
Тверская-Ямская 4-я ул.,д.10,8,37.596534,55.773003,2.66457766496
Тверская-Ямская 4-я ул.,д.12,1,37.596318,55.773201,2.69038019981
Тверская-Ямская 4-я ул.,д.14,2,37.595959,55.773246,2.70565494483
Тверская-Ямская 4-я ул.,д.18,1,37.596058,55.773854,2.76189971724
Тверская-Ямская 4-я ул.,д.26,4,37.593920,55.774730,2.91208866572
Тверская-Ямская 4-я ул.,д.33,1,37.593489,55.773884,2.84475780569
Тверская-Ямская 4-я ул.,д.37,1,37.593489,55.773884,2.84475780569
Тверской  б-р,д.6,12,37.599696,55.758266,1.29065904273
Тверской  б-р,д.7,6,37.598672,55.759208,1.40210798226
Тверской  б-р,д.9,10,37.599094,55.759547,1.40270120253
Тверской  б-р,д.10,1,37.600361,55.758924,1.29777073324
Тверской  б-р,д.11,2,37.599507,55.759841,1.40213060049
Тверской  б-р,д.12,2,37.600792,55.759344,1.3048127242
Тверской  б-р,д.13,4,37.599525,55.760114,1.42031067005
Тверской  б-р,д.14,2,37.600980,55.759547,1.30997633563
Тверской  б-р,д.17,1,37.600909,55.761305,1.44598343419
Тверской  б-р,д.18,1,37.601915,55.760393,1.32973436426
Тверской  б-р,д.19,1,37.601295,55.761669,1.45873697962
Тверской  б-р,д.20,4,37.602454,55.761046,1.35868113177
Тверской  б-р,д.25,5,37.602094,55.762500,1.49624709195
Тверской  б-р,д.26,1,37.603837,55.762313,1.41357743012
Тверской-Ямской 2-й пер.,д.26,1,,,
Тверской-Ямской 2-й пер.,д.33,1,,,
Театральная  пл.,д.2,21,37.617465,55.759319,0.81321250054
Театральная  пл.,д.3,2,37.618596,55.760104,0.905179767566
Тессинский  пер.,д.5,1,37.651142,55.750363,2.14010018469
Тетеринский  пер.,д.4,2,37.651241,55.745088,2.27285290706
Тетеринский  пер.,д.8,1,37.651403,55.745382,2.27157309081
Тетеринский  пер.,д.12,2,37.652616,55.745306,2.3461835751
Тетеринский  пер.,д.16,1,37.653191,55.745336,2.37928898417
Технический  пер.,д.8,1,37.680365,55.764415,4.19367656722
Технический  пер.,д.10,1,37.680365,55.764415,4.19367656722
Тимирязевская  ул.,д.2,1,37.573447,55.807825,6.77945987513
Тимирязевская  ул.,д.8,1,37.569180,55.810855,7.19603884652
Тимирязевская  ул.,д.10,1,37.568021,55.812211,7.36328078647
Тимирязевская  ул.,д.18,1,37.564590,55.816389,7.87492234195
Тимирязевская  ул.,д.26а,2,37.562281,55.819252,8.22442535445
Тимирязевская  ул.,д.28,1,37.562362,55.819949,8.29284562295
Тимирязевская  ул.,д.42,1,37.557637,55.827034,9.13240990418
Тимура Фрунзе  ул.,д.8,1,37.591872,55.733493,2.59353107721
Тимура Фрунзе  ул.,д.10,1,37.590812,55.733553,2.62919290483
Тимура Фрунзе  ул.,д.15,2,37.585161,55.736736,2.62157594645
Тимура Фрунзе  ул.,д.18,1,37.589275,55.734770,2.58861448589
Тимура Фрунзе  ул.,д.20,4,37.588817,55.734841,2.6021680624
Тихвинская  ул.,д.1,2,37.601187,55.785017,3.80239247587
Тихвинская  ул.,д.4,1,37.602005,55.785873,3.88160889767
Тихвинская  ул.,д.7,1,37.600756,55.786789,3.99970484676
Тихвинская  ул.,д.10,1,37.601780,55.787032,4.01008082076
Тихвинская  ул.,д.42,1,,,
Тихвинская  ул.,д.81,1,,,
Тихвинский  пер.,д.1,1,37.595725,55.787740,4.19141111949
Тихвинский  пер.,д.4,1,37.596740,55.786318,4.02132470261
Тихвинский  пер.,д.5,1,37.596022,55.787255,4.13437589224
Тихвинский  пер.,д.7,3,37.596264,55.788328,4.24297508466
Тихвинский  пер.,д.9,2,37.597405,55.787467,4.13014574229
Тихвинский  пер.,д.10,8,37.597450,55.785777,3.95028204413
Тихвинский  пер.,д.11,4,37.598223,55.787695,4.1394938278
Тихоновская Б. ул.,д.2,2,37.685844,55.803504,7.16135676223
Тихоновская Б. ул.,д.8,4,37.685844,55.803504,7.16135676223
Тихоновская Б. ул.,д.18,1,37.689456,55.806843,7.59388180545
Тишинская  пл.,д.6,19,37.584290,55.770740,2.92294076998
Тишинская  пл.,д.8,13,37.583930,55.770482,2.91852947287
