ADDRESS_ID,ADDRESS,APT_COUNT,PERS_COUNT,LINK
831,"Гольяновская ул., д.1а",1,1,http://mos.memo.ru/shot-12.htm#s11
832,"Гольяновская ул., д.3",2,2,http://mos.memo.ru/shot-12.htm#s11
833,"Гольяновская ул., д.4",1,1,http://mos.memo.ru/shot-12.htm#s11
834,"Гольяновская ул., д.5",1,1,http://mos.memo.ru/shot-12.htm#s11
835,"Гончарная ул., д.5",1,1,http://mos.memo.ru/shot-12.htm#s12
836,"Гончарная ул., д.12",5,5,http://mos.memo.ru/shot-12.htm#s12
837,"Гончарная ул., д.16а",1,1,http://mos.memo.ru/shot-12.htm#s12
838,"Гончарная ул., д.24",1,1,http://mos.memo.ru/shot-12.htm#s12
839,"Гончарный пр., д.6",1,1,http://mos.memo.ru/shot-12.htm#s13
840,"Гончарный 1-й пер., д.12",1,1,http://mos.memo.ru/shot-12.htm#s14
841,"Гончарный 2-й пер., д.5",1,1,http://mos.memo.ru/shot-12.htm#s15
842,"Горлов туп., д.4",1,1,http://mos.memo.ru/shot-12.htm#s16
843,"Городская ул., д.2",3,3,http://mos.memo.ru/shot-12.htm#s17
844,"Гороховская ул., д.5",1,2,http://mos.memo.ru/shot-12.htm#s18
845,"Гороховская ул., д.8",1,1,http://mos.memo.ru/shot-12.htm#s18
846,"Гороховская ул., д.14",1,1,http://mos.memo.ru/shot-12.htm#s18
847,"Гороховская ул., д.18",1,1,http://mos.memo.ru/shot-12.htm#s18
848,"Гороховская ул., д.20",8,8,http://mos.memo.ru/shot-12.htm#s18
849,"Гороховская ул., д.25",1,1,http://mos.memo.ru/shot-12.htm#s18
850,"Гороховская ул., д.27",1,1,http://mos.memo.ru/shot-12.htm#s18
851,"Гороховская ул., д.29",2,2,http://mos.memo.ru/shot-12.htm#s18
852,"Гороховский пер., д.1а",1,1,http://mos.memo.ru/shot-12.htm#s19
853,"Гороховский пер., д.4",2,2,http://mos.memo.ru/shot-12.htm#s19
854,"Гороховский пер., д.8",1,2,http://mos.memo.ru/shot-12.htm#s19
855,"Гороховский пер., д.10",2,2,http://mos.memo.ru/shot-12.htm#s19
856,"Госпитальная пл., Бобруйские бараки",1,1,http://mos.memo.ru/shot-12.htm#s20
857,"Госпитальная пл., д.2",1,1,http://mos.memo.ru/shot-12.htm#s20
858,"Госпитальная пл., д.38",1,1,http://mos.memo.ru/shot-12.htm#s20
859,"Госпитальная пл., д.53а",1,1,http://mos.memo.ru/shot-12.htm#s20
860,"Госпитальный Вал ул., д.1",2,2,http://mos.memo.ru/shot-12.htm#s21
861,"Госпитальный Вал ул., д.5",14,15,http://mos.memo.ru/shot-12.htm#s21
862,"Госпитальный пер., д.4а",8,8,http://mos.memo.ru/shot-12.htm#s22
863,"Госпитальный пер., д.8",1,1,http://mos.memo.ru/shot-12.htm#s22
864,"Госпитальный пер., д.11",1,1,http://mos.memo.ru/shot-12.htm#s22
865,"Госпитальный пер., д.17",1,1,http://mos.memo.ru/shot-12.htm#s22
866,"Гражданская 1-я ул., д.10а",1,1,http://mos.memo.ru/shot-12.htm#s23
867,"Гражданская 1-я ул., д.23",1,1,http://mos.memo.ru/shot-12.htm#s23
868,"Гражданская 1-я ул., д.38",1,1,http://mos.memo.ru/shot-12.htm#s23
869,"Гражданская 3-я ул., д.42",1,1,http://mos.memo.ru/shot-12.htm#s24
870,"Гражданская 4-я ул., д.7",1,1,http://mos.memo.ru/shot-12.htm#s25
871,"Гражданская 4-я ул., д.23",1,1,http://mos.memo.ru/shot-12.htm#s25
872,"Гранатный пер., д.1",1,1,http://mos.memo.ru/shot-12.htm#s26
873,"Гранатный пер., д.2",2,2,http://mos.memo.ru/shot-12.htm#s26
874,"Гранатный пер., д.4",2,3,http://mos.memo.ru/shot-12.htm#s26
875,"Гранатный пер., д.11",2,2,http://mos.memo.ru/shot-12.htm#s26
876,"Гранатный пер., д.20",1,1,http://mos.memo.ru/shot-12.htm#s26
877,"Гранатный пер., д.24",4,4,http://mos.memo.ru/shot-12.htm#s26
878,"Графский пер., д.5",1,1,http://mos.memo.ru/shot-12.htm#s27
879,"Графский 1-й пер., д.3",1,1,http://mos.memo.ru/shot-12.htm#s28
880,"Григорьевский пер., д.24",2,2,http://mos.memo.ru/shot-12.htm#s29
881,"Грохольский пер., д.5",1,1,http://mos.memo.ru/shot-12.htm#s30
882,"Грохольский пер., д.10",1,1,http://mos.memo.ru/shot-12.htm#s30
883,"Грохольский пер., д.11",1,1,http://mos.memo.ru/shot-12.htm#s30
884,"Грохольский пер., д.13",1,1,http://mos.memo.ru/shot-12.htm#s30
885,"Грохольский пер., д.31",1,1,http://mos.memo.ru/shot-12.htm#s30
886,"Грохольский пер., д.48",1,1,http://mos.memo.ru/shot-12.htm#s30
887,"Грохольский 1-й пер., д.1",1,1,http://mos.memo.ru/shot-12.htm#s31
888,"Грохольский 2-й пер., д.3",1,1,http://mos.memo.ru/shot-12.htm#s32
889,"Грохольский 2-й пер., д.6",1,1,http://mos.memo.ru/shot-12.htm#s32
890,"Грузинская Б. ул., д.5",1,1,http://mos.memo.ru/shot-12.htm#s33
891,"Грузинская Б. ул., д.7",2,2,http://mos.memo.ru/shot-12.htm#s33
892,"Грузинская Б. ул., д.13",1,1,http://mos.memo.ru/shot-12.htm#s33
893,"Грузинская Б. ул., д.18",1,1,http://mos.memo.ru/shot-12.htm#s33
894,"Грузинская Б. ул., д.21",2,2,http://mos.memo.ru/shot-12.htm#s33
895,"Грузинская Б. ул., д.24",1,1,http://mos.memo.ru/shot-12.htm#s33
896,"Грузинская Б. ул., д.25",1,1,http://mos.memo.ru/shot-12.htm#s33
897,"Грузинская Б. ул., д.27",2,2,http://mos.memo.ru/shot-12.htm#s33
898,"Грузинская Б. ул., д.32",4,4,http://mos.memo.ru/shot-12.htm#s33
899,"Грузинская Б. ул., д.35",1,1,http://mos.memo.ru/shot-12.htm#s33
900,"Грузинская Б. ул., д.36",11,13,http://mos.memo.ru/shot-12.htm#s33
901,"Грузинская Б. ул., д.36а",4,4,http://mos.memo.ru/shot-12.htm#s33
902,"Грузинская Б. ул., д.37",1,1,http://mos.memo.ru/shot-12.htm#s33
903,"Грузинская Б. ул., д.45",1,1,http://mos.memo.ru/shot-12.htm#s33
904,"Грузинская Б. ул., д.48",1,1,http://mos.memo.ru/shot-12.htm#s33
905,"Грузинская Б. ул., д.52",1,1,http://mos.memo.ru/shot-12.htm#s33
906,"Грузинская Б. ул., д.56",2,2,http://mos.memo.ru/shot-12.htm#s33
907,"Грузинская Б. ул., д.63",1,1,http://mos.memo.ru/shot-12.htm#s33
908,"Грузинская Б. ул., д.68",1,1,http://mos.memo.ru/shot-12.htm#s33
909,"Грузинская Б. ул., д.69",2,2,http://mos.memo.ru/shot-12.htm#s33
910,"Грузинская Б. ул., д.72",2,2,http://mos.memo.ru/shot-12.htm#s33
911,"Грузинская Б. ул., д.73",1,1,http://mos.memo.ru/shot-12.htm#s33
912,"Грузинская М. ул., д.6",1,1,http://mos.memo.ru/shot-13.htm#s1
913,"Грузинская М. ул., д.15",1,1,http://mos.memo.ru/shot-13.htm#s1
914,"Грузинская М. ул., д.19",2,2,http://mos.memo.ru/shot-13.htm#s1
915,"Грузинская М. ул., д.20",2,2,http://mos.memo.ru/shot-13.htm#s1
916,"Грузинская М. ул., д.23",1,1,http://mos.memo.ru/shot-13.htm#s1
917,"Грузинская М. ул., д.27",3,3,http://mos.memo.ru/shot-13.htm#s1
918,"Грузинская М. ул., д.28",1,1,http://mos.memo.ru/shot-13.htm#s1
919,"Грузинская М. ул., д.29",1,1,http://mos.memo.ru/shot-13.htm#s1
920,"Грузинская М. ул., д.34",2,2,http://mos.memo.ru/shot-13.htm#s1
921,"Грузинская М. ул., д.50",1,1,http://mos.memo.ru/shot-13.htm#s1
922,"Грузинская М. ул., д.52",2,2,http://mos.memo.ru/shot-13.htm#s1
923,"Грузинская М. ул., д.56",2,2,http://mos.memo.ru/shot-13.htm#s1
924,"Грузинский Вал ул., д.9",2,2,http://mos.memo.ru/shot-13.htm#s2
925,"Грузинский Вал ул., д.14",1,1,http://mos.memo.ru/shot-13.htm#s2
926,"Грузинский Вал ул., д.21",1,1,http://mos.memo.ru/shot-13.htm#s2
927,"Грузинский Вал ул., д.26",12,13,http://mos.memo.ru/shot-13.htm#s2
928,"Грузинский Вал ул., д.28",3,3,http://mos.memo.ru/shot-13.htm#s2
929,"Грузинский Вал ул., д.33",1,1,http://mos.memo.ru/shot-13.htm#s2
930,"Грузинский Вал ул., д.35",1,1,http://mos.memo.ru/shot-13.htm#s2
931,"Грузинский Вал ул., д.37",1,1,http://mos.memo.ru/shot-13.htm#s2
932,"Грузинский пер., д.10",1,1,http://mos.memo.ru/shot-13.htm#s3
933,"Грузинский пер., д.18",1,1,http://mos.memo.ru/shot-13.htm#s3
934,"Гусятников пер., д.3",5,5,http://mos.memo.ru/shot-13.htm#s4
935,"Гусятников пер., д.7",1,1,http://mos.memo.ru/shot-13.htm#s4
936,"Гусятников пер., д.11",1,1,http://mos.memo.ru/shot-13.htm#s4
937,"Гусятников пер., д.13",2,2,http://mos.memo.ru/shot-13.htm#s4
938,"Давыдовский пер., д.3",1,1,http://mos.memo.ru/shot-14.htm#s1
939,"Даев пер., д.6",1,1,http://mos.memo.ru/shot-14.htm#s2
940,"Даев пер., д.16",1,1,http://mos.memo.ru/shot-14.htm#s2
941,"Даев пер., д.21",1,1,http://mos.memo.ru/shot-14.htm#s2
942,"Даев пер., д.22",1,1,http://mos.memo.ru/shot-14.htm#s2
943,"Даев пер., д.25",1,1,http://mos.memo.ru/shot-14.htm#s2
944,"Даев пер., д.29",8,9,http://mos.memo.ru/shot-14.htm#s2
945,"Даев пер., д.31",1,1,http://mos.memo.ru/shot-14.htm#s2
946,"Дангауэровская Слобода, Центральный пр., д.2",2,2,http://mos.memo.ru/shot-14.htm#s3
947,"Дангауэровская Слобода, Центральный пр., д.4",1,1,http://mos.memo.ru/shot-14.htm#s3
948,"Дангауэровская Слобода, Центральный пр., д.6",1,1,http://mos.memo.ru/shot-14.htm#s3
949,"Дангауэровская Слобода, Центральный пр., д.146",1,1,http://mos.memo.ru/shot-14.htm#s3
950,"Дангауэровская Слобода ул., американский дом",1,1,http://mos.memo.ru/shot-14.htm#s4
951,"Дангауэровская Слобода ул., д.2",1,1,http://mos.memo.ru/shot-14.htm#s4
952,"Дангауэровская Слобода ул., д.2а",2,2,http://mos.memo.ru/shot-14.htm#s4
953,"Дангауэровская Слобода ул., д.3",2,2,http://mos.memo.ru/shot-14.htm#s4
954,"Дангауэровская Слобода ул., д.4",5,5,http://mos.memo.ru/shot-14.htm#s4
955,"Дангауэровская Слобода ул., д.5",1,1,http://mos.memo.ru/shot-14.htm#s4
956,"Дангауэровская Слобода ул., д.6",2,2,http://mos.memo.ru/shot-14.htm#s4
957,"Дангауэровская Слобода ул., д.7",1,1,http://mos.memo.ru/shot-14.htm#s4
958,"Дангауэровская Слобода ул., д.11",1,1,http://mos.memo.ru/shot-14.htm#s4
959,"Дангауэровская Слобода ул., д.13",1,1,http://mos.memo.ru/shot-14.htm#s4
960,"Дангауэровская Слобода ул., д.20",2,3,http://mos.memo.ru/shot-14.htm#s4
961,"Дангауэровская Слобода ул., д.102",2,2,http://mos.memo.ru/shot-14.htm#s4
962,"Даниловская наб., д.4",1,1,http://mos.memo.ru/shot-14.htm#s5
963,"Даниловская ул., д.10",1,1,http://mos.memo.ru/shot-14.htm#s6
964,"Даниловский Вал ул., д.5",1,1,http://mos.memo.ru/shot-14.htm#s7
965,"Даниловский Вал ул., д.10",2,2,http://mos.memo.ru/shot-14.htm#s7
966,"Дачный пр., д.1",1,1,http://mos.memo.ru/shot-14.htm#s8
967,"Дачный пр., д.5",1,1,http://mos.memo.ru/shot-14.htm#s8
968,"Двойной пер., д.7",1,1,http://mos.memo.ru/shot-14.htm#s9
969,"Двойной пер., д.10",1,1,http://mos.memo.ru/shot-14.htm#s9
970,"Дворцовая аллея, д.1",1,1,http://mos.memo.ru/shot-14.htm#s10
971,"Дворцовая Правая аллея, д.5",1,1,http://mos.memo.ru/shot-14.htm#s11
972,"Девичьего Поля пр., д.2",8,8,http://mos.memo.ru/shot-14.htm#s12
973,"Девятая Рота ул., д.9",1,1,http://mos.memo.ru/shot-14.htm#s13
974,"Девятая Рота ул., д.14",1,1,http://mos.memo.ru/shot-14.htm#s13
975,"Девятая Рота ул., д.16",1,1,http://mos.memo.ru/shot-14.htm#s13
976,"Девятая Рота ул., д.32",1,1,http://mos.memo.ru/shot-14.htm#s13
977,"Девятинский Б. пер., д.3",2,2,http://mos.memo.ru/shot-14.htm#s14
978,"Девятинский Б. пер., д.4",1,2,http://mos.memo.ru/shot-14.htm#s14
979,"Девятинский Б. пер., д.12",1,1,http://mos.memo.ru/shot-14.htm#s14
980,"Девятинский Б. пер., д.16",1,1,http://mos.memo.ru/shot-14.htm#s14
981,"Девяткин пер., д.1",1,1,http://mos.memo.ru/shot-14.htm#s15
982,"Девяткин пер., д.2",3,3,http://mos.memo.ru/shot-14.htm#s15
983,"Девяткин пер., д.4",1,1,http://mos.memo.ru/shot-14.htm#s15
984,"Девяткин пер., д.5",1,2,http://mos.memo.ru/shot-14.htm#s15
985,"Дегтярный пер., д.4",1,1,http://mos.memo.ru/shot-14.htm#s16
986,"Дегтярный пер., д.5",3,3,http://mos.memo.ru/shot-14.htm#s16
987,"Дегтярный пер., д.6",3,3,http://mos.memo.ru/shot-14.htm#s16
988,"Дегтярный пер., д.10",1,1,http://mos.memo.ru/shot-14.htm#s16
989,"Дегтярный пер., д.15",7,7,http://mos.memo.ru/shot-14.htm#s16
990,"Декабрьская Б. ул., д.10",1,1,http://mos.memo.ru/shot-14.htm#s17
991,"Декабрьская Б. ул., д.16",1,1,http://mos.memo.ru/shot-14.htm#s17
992,"Декабрьская Б. ул., д.19",1,1,http://mos.memo.ru/shot-14.htm#s17
993,"Декабрьская Б. ул., д.20",1,1,http://mos.memo.ru/shot-14.htm#s17
994,"Декабрьский 4-й пер., д.5",1,1,http://mos.memo.ru/shot-14.htm#s18
995,"Делегатская ул., д.1",2,2,http://mos.memo.ru/shot-14.htm#s19
996,"Делегатская ул., д.6",1,1,http://mos.memo.ru/shot-14.htm#s19
997,"Делегатская ул., д.8",1,1,http://mos.memo.ru/shot-14.htm#s19
998,"Делегатская ул., д.12",1,1,http://mos.memo.ru/shot-14.htm#s19
999,"Делегатская ул., д.14",1,1,http://mos.memo.ru/shot-14.htm#s19
1000,"Делегатская ул., д.20",6,6,http://mos.memo.ru/shot-14.htm#s19
1001,"Делегатская ул., д.24",1,1,http://mos.memo.ru/shot-14.htm#s19
1002,"Демидовский Б. пер., д.4",1,1,http://mos.memo.ru/shot-14.htm#s20
1003,"Демидовский Б. пер., д.6",1,1,http://mos.memo.ru/shot-14.htm#s20
1004,"Демидовский Б. пер., д.8",1,1,http://mos.memo.ru/shot-14.htm#s20
1005,"Демидовский Б. пер., д.14",1,1,http://mos.memo.ru/shot-14.htm#s20
1006,"Демидовский Б. пер., д.16",1,1,http://mos.memo.ru/shot-14.htm#s20
1007,"Демидовский Б. пер., д.18",1,1,http://mos.memo.ru/shot-14.htm#s20
1008,"Демидовский Б. пер., д.22",1,1,http://mos.memo.ru/shot-14.htm#s20
1009,"Демидовский М. пер., д.3",2,2,http://mos.memo.ru/shot-14.htm#s21
1010,"Денежный пер., д.5",1,1,http://mos.memo.ru/shot-14.htm#s22
1011,"Денежный пер., д.7",1,1,http://mos.memo.ru/shot-14.htm#s22
1012,"Денежный пер., д.11",4,4,http://mos.memo.ru/shot-14.htm#s22
1013,"Денежный пер., д.12",1,1,http://mos.memo.ru/shot-14.htm#s22
1014,"Денежный пер., д.13",1,3,http://mos.memo.ru/shot-14.htm#s22
1015,"Денежный пер., д.15",2,2,http://mos.memo.ru/shot-14.htm#s22
1016,"Денежный пер., д.16",3,3,http://mos.memo.ru/shot-14.htm#s22
1017,"Денежный пер., д.19",1,1,http://mos.memo.ru/shot-14.htm#s22
1018,"Денежный пер., д.24",1,1,http://mos.memo.ru/shot-14.htm#s22
1019,"Денисовский пер., д.12",1,1,http://mos.memo.ru/shot-14.htm#s23
1020,"Денисовский пер., д.16",1,1,http://mos.memo.ru/shot-14.htm#s23
1021,"Денисовский пер., д.22",1,1,http://mos.memo.ru/shot-14.htm#s23
1022,"Дербеневская ул., д.9",4,4,http://mos.memo.ru/shot-14.htm#s24
1023,"Дербеневская ул., д.14",1,1,http://mos.memo.ru/shot-14.htm#s24
1024,"Дербеневская ул., д.20",1,1,http://mos.memo.ru/shot-14.htm#s24
1025,"Десятилетия Октября ул., д.9",1,1,http://mos.memo.ru/shot-14.htm#s25
1026,"Детская ул., д.19",1,1,http://mos.memo.ru/shot-14.htm#s26
1027,"Динамовская ул., д.1",1,1,http://mos.memo.ru/shot-14.htm#s27
1028,"Динамовская ул., д.9",2,2,http://mos.memo.ru/shot-14.htm#s27
1029,"Динамовская ул., д.28",2,3,http://mos.memo.ru/shot-14.htm#s27
1030,"Динамовский 2-й пер., д.3",1,1,http://mos.memo.ru/shot-14.htm#s28
1031,"Дмитровка Б. ул., д.4",9,9,http://mos.memo.ru/shot-14.htm#s29
1032,"Дмитровка Б. ул., д.5",1,1,http://mos.memo.ru/shot-14.htm#s29
1033,"Дмитровка Б. ул., д.7",5,5,http://mos.memo.ru/shot-14.htm#s29
1034,"Дмитровка Б. ул., д.8",1,1,http://mos.memo.ru/shot-14.htm#s29
1035,"Дмитровка Б. ул., д.9",9,11,http://mos.memo.ru/shot-14.htm#s29
1036,"Дмитровка Б. ул., д.10",2,2,http://mos.memo.ru/shot-14.htm#s29
1037,"Дмитровка Б. ул., д.11",2,2,http://mos.memo.ru/shot-14.htm#s29
1038,"Дмитровка Б. ул., д.12",1,1,http://mos.memo.ru/shot-14.htm#s29
1039,"Дмитровка Б. ул., д.14",1,2,http://mos.memo.ru/shot-14.htm#s29
1040,"Дмитровка Б. ул., д.15",1,2,http://mos.memo.ru/shot-14.htm#s29
1041,"Дмитровка Б. ул., д.15а",1,1,http://mos.memo.ru/shot-14.htm#s29
1042,"Дмитровка Б. ул., д.17",2,2,http://mos.memo.ru/shot-14.htm#s29
1043,"Дмитровка Б. ул., д.19",1,1,http://mos.memo.ru/shot-14.htm#s29
1044,"Дмитровка Б. ул., д.20",6,6,http://mos.memo.ru/shot-14.htm#s29
1045,"Дмитровка Б. ул., д.21",1,1,http://mos.memo.ru/shot-14.htm#s29
1046,"Дмитровка Б. ул., д.22",5,5,http://mos.memo.ru/shot-14.htm#s29
1047,"Дмитровка Б. ул., д.23",5,5,http://mos.memo.ru/shot-14.htm#s29
1048,"Дмитровка Б. ул., д.24",1,1,http://mos.memo.ru/shot-14.htm#s29
1049,"Дмитровка Б. ул., д.30",2,2,http://mos.memo.ru/shot-14.htm#s29
1050,"Дмитровка Б. ул., д.53",1,1,http://mos.memo.ru/shot-14.htm#s29
1051,"Дмитровка М. ул., д.2",1,1,http://mos.memo.ru/shot-15.htm#s1
1052,"Дмитровка М. ул., д.3",1,1,http://mos.memo.ru/shot-15.htm#s1
1053,"Дмитровка М. ул., д.5",4,4,http://mos.memo.ru/shot-15.htm#s1
1054,"Дмитровка М. ул., д.6",1,1,http://mos.memo.ru/shot-15.htm#s1
1055,"Дмитровка М. ул., д.8",4,5,http://mos.memo.ru/shot-15.htm#s1
1056,"Дмитровка М. ул., д.12",2,2,http://mos.memo.ru/shot-15.htm#s1
1057,"Дмитровка М. ул., д.14",1,1,http://mos.memo.ru/shot-15.htm#s1
1058,"Дмитровка М. ул., д.15",1,1,http://mos.memo.ru/shot-15.htm#s1
1059,"Дмитровка М. ул., д.16",1,1,http://mos.memo.ru/shot-15.htm#s1
1060,"Дмитровка М. ул., д.17",1,1,http://mos.memo.ru/shot-15.htm#s1
1061,"Дмитровка М. ул., д.20",1,1,http://mos.memo.ru/shot-15.htm#s1
1062,"Дмитровка М. ул., д.21",2,3,http://mos.memo.ru/shot-15.htm#s1
1063,"Дмитровка М. ул., д.22",1,1,http://mos.memo.ru/shot-15.htm#s1
1064,"Дмитровка М. ул., д.23",6,6,http://mos.memo.ru/shot-15.htm#s1
1065,"Дмитровка М. ул., д.25",3,3,http://mos.memo.ru/shot-15.htm#s1
1066,"Дмитровка М. ул., д.29",4,4,http://mos.memo.ru/shot-15.htm#s1
1067,"Дмитровский пер., д.2",1,1,http://mos.memo.ru/shot-15.htm#s2
1068,"Дмитровский пер., д.3",1,1,http://mos.memo.ru/shot-15.htm#s2
1069,"Дмитровский пер., д.4",4,4,http://mos.memo.ru/shot-15.htm#s2
1070,"Дмитровский пер., д.6",3,4,http://mos.memo.ru/shot-15.htm#s2
1071,"Дмитровский пер., д.7",1,1,http://mos.memo.ru/shot-15.htm#s2
1072,"Дмитровский пер., д.9",1,1,http://mos.memo.ru/shot-15.htm#s2
1073,"Дмитровское ш., д.1",7,8,http://mos.memo.ru/shot-15.htm#s3
1074,"Дмитровское ш., д.1а",2,2,http://mos.memo.ru/shot-15.htm#s3
1075,"Дмитровское ш., д.2а",1,1,http://mos.memo.ru/shot-15.htm#s3
1076,"Дмитровское ш., д.31",1,1,http://mos.memo.ru/shot-15.htm#s3
1077,"Добровольческая ул., д.5",1,1,http://mos.memo.ru/shot-15.htm#s4
1078,"Добровольческая ул., д.7",1,1,http://mos.memo.ru/shot-15.htm#s4
1079,"Доброслободская ул., д.22",1,1,http://mos.memo.ru/shot-15.htm#s5
1080,"Доброслободский пер., д.5",1,1,http://mos.memo.ru/shot-15.htm#s6
1081,"Доброслободский пер., д.5а",1,1,http://mos.memo.ru/shot-15.htm#s6
1082,"Доброслободский пер., д.16",1,1,http://mos.memo.ru/shot-15.htm#s6
1083,"Добрынинская ул., д.36",1,1,http://mos.memo.ru/shot-15.htm#s7
1084,"Добрынинский 1-й пер., д.11",1,1,http://mos.memo.ru/shot-15.htm#s8
1085,"Добрынинский 2-й пер., д.8",1,1,http://mos.memo.ru/shot-15.htm#s9
1086,"Добрынинский 2-й пер., д.10",2,2,http://mos.memo.ru/shot-15.htm#s9
1087,"Добрынинский 3-й пер., д.4",1,1,http://mos.memo.ru/shot-15.htm#s10
1088,"Добрынинский 4-й пер., д.4",1,1,http://mos.memo.ru/shot-15.htm#s11
1089,"Добрынинский 4-й пер., д.6",1,1,http://mos.memo.ru/shot-15.htm#s11
1090,"Доватора ул., д.5",8,8,http://mos.memo.ru/shot-15.htm#s12
1091,"Доватора ул., д.7",16,16,http://mos.memo.ru/shot-15.htm#s12
1092,"Доватора ул., д.34",1,1,http://mos.memo.ru/shot-15.htm#s12
1093,"Докучаев пер., д.5",2,2,http://mos.memo.ru/shot-15.htm#s13
1094,"Докучаев пер., д.17",1,1,http://mos.memo.ru/shot-15.htm#s13
1095,"Долгоруковская ул., д.5",61,65,http://mos.memo.ru/shot-15.htm#s14
1096,"Долгоруковская ул., д.8",1,1,http://mos.memo.ru/shot-15.htm#s14
1097,"Долгоруковская ул., д.14",1,1,http://mos.memo.ru/shot-15.htm#s14
1098,"Долгоруковская ул., д.15",2,2,http://mos.memo.ru/shot-15.htm#s14
1099,"Долгоруковская ул., д.21",1,1,http://mos.memo.ru/shot-15.htm#s14
1100,"Долгоруковская ул., д.23",2,2,http://mos.memo.ru/shot-15.htm#s14
1101,"Долгоруковская ул., д.25",1,1,http://mos.memo.ru/shot-15.htm#s14
1102,"Долгоруковская ул., д.26",3,4,http://mos.memo.ru/shot-15.htm#s14
1103,"Долгоруковская ул., д.29",8,10,http://mos.memo.ru/shot-15.htm#s14
1104,"Долгоруковская ул., д.31",1,1,http://mos.memo.ru/shot-15.htm#s14
1105,"Долгоруковская ул., д.32",1,1,http://mos.memo.ru/shot-15.htm#s14
1106,"Долгоруковская ул., д.33",1,1,http://mos.memo.ru/shot-15.htm#s14
1107,"Долгоруковская ул., д.34",1,1,http://mos.memo.ru/shot-15.htm#s14
1108,"Долгоруковская ул., д.36",5,5,http://mos.memo.ru/shot-15.htm#s14
1109,"Долгоруковская ул., д.38",2,2,http://mos.memo.ru/shot-15.htm#s14
1110,"Долгоруковская ул., д.39",2,2,http://mos.memo.ru/shot-15.htm#s14
1111,"Долгоруковская ул., д.42",1,1,http://mos.memo.ru/shot-15.htm#s14
1112,"Донская пл., д.1",3,3,http://mos.memo.ru/shot-16.htm#s1
1113,"Донская ул., д.1",1,1,http://mos.memo.ru/shot-16.htm#s2
1114,"Донская ул., д.21",2,2,http://mos.memo.ru/shot-16.htm#s2
1115,"Донская ул., д.26",1,1,http://mos.memo.ru/shot-16.htm#s2
1116,"Донская ул., д.31",1,1,http://mos.memo.ru/shot-16.htm#s2
1117,"Донская ул., д.32",1,2,http://mos.memo.ru/shot-16.htm#s2
1118,"Донская ул., д.34",1,2,http://mos.memo.ru/shot-16.htm#s2
1119,"Донская ул., д.42",8,8,http://mos.memo.ru/shot-16.htm#s2
1120,"Донская ул., д.52",1,2,http://mos.memo.ru/shot-16.htm#s2
1121,"Донская ул., д.66",1,1,http://mos.memo.ru/shot-16.htm#s2
1122,"Донской 1-й пр., д.15",6,6,http://mos.memo.ru/shot-16.htm#s3
1123,"Донской 2-й пр., д.7",3,3,http://mos.memo.ru/shot-16.htm#s4
1124,"Донской 2-й пр., д.9",2,2,http://mos.memo.ru/shot-16.htm#s4
1125,"Донской 5-й пр., д.19б",1,1,http://mos.memo.ru/shot-16.htm#s5
1126,"Донской 5-й пр., д.21",3,5,http://mos.memo.ru/shot-16.htm#s5
1127,"Донской 5-й пр., д.21а",13,13,http://mos.memo.ru/shot-16.htm#s5
1128,"Донской 5-й пр., д.23",1,1,http://mos.memo.ru/shot-16.htm#s5
1129,"Донской 5-й пр., д.25",1,1,http://mos.memo.ru/shot-16.htm#s5
1130,"Дорогомиловская ул., д.18",1,1,http://mos.memo.ru/shot-16.htm#s6
1131,"Дорогомиловская ул., д.24",1,1,http://mos.memo.ru/shot-16.htm#s6
1132,"Дорогомиловская Б. ул., д.4",1,1,http://mos.memo.ru/shot-16.htm#s7
1133,"Дорогомиловская Б. ул., д.10",8,8,http://mos.memo.ru/shot-16.htm#s7
1134,"Дорогомиловская Б. ул., д.12",1,1,http://mos.memo.ru/shot-16.htm#s7
1135,"Дорогомиловская Б. ул., д.13",1,1,http://mos.memo.ru/shot-16.htm#s7
1136,"Дорогомиловская Б. ул., д.16",1,1,http://mos.memo.ru/shot-16.htm#s7
1137,"Дорогомиловская Б. ул., д.17",1,1,http://mos.memo.ru/shot-16.htm#s7
1138,"Дорогомиловская Б. ул., д.19",1,1,http://mos.memo.ru/shot-16.htm#s7
1139,"Дорогомиловская Б. ул., д.21",1,1,http://mos.memo.ru/shot-16.htm#s7
1140,"Дорогомиловская Б. ул., д.23",1,1,http://mos.memo.ru/shot-16.htm#s7
1141,"Дорогомиловская М. ул., д.6",1,1,http://mos.memo.ru/shot-16.htm#s8
1142,"Дорогомиловская М. ул., д.14",1,1,http://mos.memo.ru/shot-16.htm#s8
1143,"Дорогомиловская М. ул., д.17",1,1,http://mos.memo.ru/shot-16.htm#s8
1144,"Дорогомиловская М. ул., д.36",1,1,http://mos.memo.ru/shot-16.htm#s8
1145,"Дорогомиловский Вал ул., д.1",3,3,http://mos.memo.ru/shot-16.htm#s9
1146,"Достоевского пер., д.4",1,1,http://mos.memo.ru/shot-16.htm#s10
1147,"Достоевского ул., д.5",1,1,http://mos.memo.ru/shot-16.htm#s11
1148,"Достоевского ул., д.8",1,1,http://mos.memo.ru/shot-16.htm#s11
1149,"Достоевского ул., д.17",1,1,http://mos.memo.ru/shot-16.htm#s11
1150,"Достоевского ул., д.21",1,1,http://mos.memo.ru/shot-16.htm#s11
